"country","Year","Inflation..consumer.prices..annual...","Inflation..GDP.deflator..annual...","Real.interest.rate....","Deposit.interest.rate....","Lending.interest.rate....","Unemployment..total....of.total.labor.force...national.estimate.","Unemployment..total....of.total.labor.force...modeled.ILO.estimate.","iso3c","adminregion","incomeLevel","Government_Yield"
"Germany",1991,4.04703681637387,3.0850797602741,NA,NA,NA,5.32000017166138,5.32000017166138,"DEU","","High income",8.00899982
"Germany",1992,5.05697932185187,5.30619664154659,NA,NA,NA,6.32000017166138,6.32000017166138,"DEU","","High income",7.19000006
"Germany",1993,4.47457505486754,3.88366391994282,NA,NA,NA,7.67999982833862,7.67999982833862,"DEU","","High income",5.54199982
"Germany",1994,2.69305738121724,2.05160802865106,NA,NA,NA,8.72999954223633,8.72999954223633,"DEU","","High income",7.65299988
"Germany",1995,1.70616052419454,1.98132464852524,NA,NA,NA,8.15999984741211,8.15999984741211,"DEU","","High income",6.01300001
"Germany",1996,1.44972647330127,0.602279503049189,NA,NA,NA,8.81999969482422,8.81999969482422,"DEU","","High income",5.79899979
"Germany",1997,1.93936942452383,0.272816321974162,NA,NA,NA,9.85999965667725,9.85999965667725,"DEU","","High income",5.34899998
"Germany",1998,0.911185301235183,0.688465401249033,NA,NA,NA,9.78999996185303,9.78999996185303,"DEU","","High income",3.86299992
"Germany",1999,0.58543314394471,0.343135141558832,NA,NA,NA,8.85999965667725,8.85999965667725,"DEU","","High income",3.86299992
"Germany",2000,1.44026818676794,-0.489389005327581,NA,NA,NA,7.92000007629395,7.92000007629395,"DEU","","High income",4.8579998
"Germany",2001,1.98385693617829,1.30499491007868,NA,NA,NA,7.76999998092651,7.76999998092651,"DEU","","High income",4.99700022
"Germany",2002,1.42080560518857,1.37812582409744,NA,NA,NA,8.47999954223633,8.47999954223633,"DEU","","High income",4.19399977
"Germany",2003,1.03422776551069,1.32125352370875,NA,NA,NA,9.77999973297119,9.77999973297119,"DEU","","High income",4.29199982
"Germany",2004,1.66573340932676,1.11559586662639,NA,NA,NA,10.7299995422363,10.7299995422363,"DEU","","High income",3.68000007
"Germany",2005,1.54690965159041,0.405207331851614,NA,NA,NA,11.1700000762939,11.1700000762939,"DEU","","High income",3.29500008
"Germany",2006,1.57742825864226,0.397281154893903,NA,NA,NA,10.25,10.25,"DEU","","High income",3.9460001
"Germany",2007,2.29834179696226,1.77027320694081,NA,NA,NA,8.65999984741211,8.65999984741211,"DEU","","High income",4.36800003
"Germany",2008,2.62838174873985,0.909330422301522,NA,NA,NA,7.51999998092651,7.51999998092651,"DEU","","High income",2.94899988
"Germany",2009,0.31273762987172,1.84189163776318,NA,NA,NA,7.73999977111816,7.73999977111816,"DEU","","High income",3.38800001
"Germany",2010,1.10380916115812,0.645275771121817,NA,NA,NA,6.96999979019165,6.96999979019165,"DEU","","High income",2.94899988
"Germany",2011,2.07517452479837,1.06948374534943,NA,NA,NA,5.82000017166138,5.82000017166138,"DEU","","High income",1.81599998
"Germany",2012,2.0084909216701,1.49648883779834,NA,NA,NA,5.38000011444092,5.38000011444092,"DEU","","High income",1.30599999
"Germany",2013,1.5047209800535,1.95939168302444,NA,NA,NA,5.23000001907349,5.23000001907349,"DEU","","High income",1.94099998
"Germany",2014,0.906797948515676,1.87793985374911,NA,NA,NA,4.98000001907349,4.98000001907349,"DEU","","High income",0.54100001
"Germany",2015,0.51442053951781,1.85367882408802,NA,NA,NA,4.61999988555908,4.61999988555908,"DEU","","High income",0.63450003
"Germany",2016,0.49174862477081,1.32775222269545,NA,NA,NA,4.11999988555908,4.11999988555908,"DEU","","High income",0.208
"Germany",2017,1.50949655801608,1.50373898915133,NA,NA,NA,3.75,3.75,"DEU","","High income",0.431
"Germany",2018,1.73216766075662,1.97471716141666,NA,NA,NA,3.38000011444092,3.38000011444092,"DEU","","High income",0.2421
"Germany",2019,1.4456670146976,2.05505655287355,NA,NA,NA,3.14000010490417,3.14000010490417,"DEU","","High income",-0.1837
"Germany",2020,0.506689889953274,1.59682265615311,NA,NA,NA,3.80999994277954,3.80999994277954,"DEU","","High income",-0.445
"Greece",1998,4.76622572397644,5.10356779102119,NA,NA,NA,10.8400001525879,10.8400001525879,"GRC","","High income",6.92399979
"Greece",1999,2.63663306021979,3.62273397235961,NA,NA,NA,11.8500003814697,11.8500003814697,"GRC","","High income",6.46199989
"Greece",2000,3.15118162493827,1.59267032114883,NA,NA,NA,11.25,11.25,"GRC","","High income",5.45200014
"Greece",2001,3.37396832213867,3.47475260086733,NA,NA,NA,10.460000038147,10.460000038147,"GRC","","High income",5.28200006
"Greece",2002,3.62935871878871,3.34877052735808,NA,NA,NA,9.97000026702881,9.97000026702881,"GRC","","High income",4.43499994
"Greece",2003,3.53065027765554,3.45357469325165,NA,NA,NA,9.40999984741211,9.40999984741211,"GRC","","High income",4.42500019
"Greece",2004,2.89884810758168,3.06266173309785,NA,NA,NA,10.3100004196167,10.3100004196167,"GRC","","High income",3.7980001
"Greece",2005,3.54507273335083,2.24031955714385,NA,NA,NA,9.98999977111816,9.98999977111816,"GRC","","High income",3.5250001
"Greece",2006,3.19594684144545,3.49504242576921,NA,NA,NA,9.01000022888184,9.01000022888184,"GRC","","High income",4.2249999
"Greece",2007,2.89500321516574,3.42266695770917,NA,NA,NA,8.39999961853027,8.39999961853027,"GRC","","High income",4.62799978
"Greece",2008,4.15279708110295,4.34458314105063,NA,NA,NA,7.76000022888184,7.76000022888184,"GRC","","High income",5.20100021
"Greece",2009,1.2100726919781,2.56977063953397,NA,NA,NA,9.61999988555908,9.61999988555908,"GRC","","High income",5.76399994
"Greece",2010,4.71298907760393,-0.176615533570711,NA,NA,NA,12.710000038147,12.710000038147,"GRC","","High income",12.54399967
"Greece",2011,3.3298532335065,0.959017980521224,NA,NA,NA,17.8600006103516,17.8600006103516,"GRC","","High income",35.48799896
"Greece",2012,1.50152696177748,-0.275142403452051,NA,NA,NA,24.4400005340576,24.4400005340576,"GRC","","High income",11.92199993
"Greece",2013,-0.921269454256898,-2.04562420707737,NA,NA,NA,27.4699993133545,27.4699993133545,"GRC","","High income",8.57400036
"Greece",2014,-1.31226096405516,-1.9387546208597,NA,NA,NA,26.4899997711182,26.4899997711182,"GRC","","High income",9.60099983
"Greece",2015,-1.73588804765278,-0.293730433148639,NA,NA,NA,24.8999996185303,24.8999996185303,"GRC","","High income",8.39299965
"Greece",2016,-0.825653978391008,-0.5785807515839,NA,NA,NA,23.5400009155273,23.5400009155273,"GRC","","High income",7.1329999
"Greece",2017,1.12125452031427,0.285406259345564,NA,NA,NA,21.4899997711182,21.4899997711182,"GRC","","High income",4.1204
"Greece",2018,0.625621413453588,-0.165244042297104,NA,NA,NA,19.2900009155273,19.2900009155273,"GRC","","High income",4.3533
"Greece",2019,0.25300752203812,0.248490586147483,NA,NA,NA,17.3099994659424,17.3099994659424,"GRC","","High income",1.4398
"Greece",2020,-1.24798355581408,-0.837548130612646,NA,NA,NA,16.2999992370605,16.2999992370605,"GRC","","High income",1.082
"Hong Kong SAR, China",1998,2.91262135922396,1.21985423462039,8.57142026563548,6.62166666666667,9.89583333333333,4.57999992370605,4.57999992370605,"HKG","","High income",6.34700012
"Hong Kong SAR, China",1999,-4.00943396226443,-4.0956714027749,13.1335796694575,4.49916666666667,8.5,6.25,6.25,"HKG","","High income",7.796
"Hong Kong SAR, China",2000,-3.6855036855037,-3.39423536040698,13.1100548098655,4.80083333333333,9.27083333333333,4.92000007629395,4.92000007629395,"HKG","","High income",6.45100021
"Hong Kong SAR, China",2001,-1.65816326530608,-1.7740322050621,8.77342560070579,2.3775,6.84375,5.09000015258789,5.09000015258789,"HKG","","High income",6.21700001
"Hong Kong SAR, China",2002,-2.98313878080416,-3.4018433064588,8.80556137329918,0.345,5.10416666666667,7.28000020980835,7.28000020980835,"HKG","","High income",4.38399982
"Hong Kong SAR, China",2003,-2.67379679144392,-6.00767227774541,11.7112455287551,0.0666666666666667,5,7.8600001335144,7.8600001335144,"HKG","","High income",4.37200022
"Hong Kong SAR, China",2004,-0.274725274725266,-3.59085108644818,8.93243485377456,0.025,5.02083333333333,6.73999977111816,6.73999977111816,"HKG","","High income",3.6329999
"Hong Kong SAR, China",2005,0.826446280991805,-0.150081307412592,6.36797177604308,1.26083333333333,6.20833333333333,5.57999992370605,5.57999992370605,"HKG","","High income",4.19000006
"Hong Kong SAR, China",2006,2.00025160397535,-0.534807698611388,8.49691652901985,2.7,7.91666666666667,4.76999998092651,4.76999998092651,"HKG","","High income",3.7420001
"Hong Kong SAR, China",2007,2.03502713369511,3.1374602327147,4.29042925557875,2.42333333333333,7.5625,4.01000022888184,4.01000022888184,"HKG","","High income",3.46199989
"Hong Kong SAR, China",2008,4.30315484104919,1.28148190307611,3.98001492590864,0.448333333333333,5.3125,3.55999994277954,3.55999994277954,"HKG","","High income",1.34899998
"Hong Kong SAR, China",2009,0.579441418472606,-0.375413294668775,5.39566935476293,0.0108333333333333,5,5.26000022888184,5.26000022888184,"HKG","","High income",2.77900004
"Hong Kong SAR, China",2010,2.29289088604677,0.270657445537822,4.71657678821037,0.01,5,4.32999992370605,4.32999992370605,"HKG","","High income",3.04399991
"Hong Kong SAR, China",2011,5.30524892993918,3.89789700496841,1.06075582548017,0.01,5,3.42000007629395,3.42000007629395,"HKG","","High income",1.52900004
"Hong Kong SAR, China",2012,4.05390950903839,3.54478895790852,1.40539283216176,0.01,5,3.28999996185303,3.28999996185303,"HKG","","High income",0.64999998
"Hong Kong SAR, China",2013,4.33799342105262,1.8124440289138,3.13081176028046,0.01,5,3.40000009536743,3.40000009536743,"HKG","","High income",2.34899998
"Hong Kong SAR, China",2014,4.42364532019706,2.85031089853246,2.09011434451408,0.01,5,3.29999995231628,3.29999995231628,"HKG","","High income",1.91999996
"Hong Kong SAR, China",2015,2.99084819322578,3.64354629720467,1.30876813005376,0.01,5,3.30999994277954,3.30999994277954,"HKG","","High income",1.59300005
"Hong Kong SAR, China",2016,2.40930743862222,1.63764752172449,3.30817621251695,0.01,5,3.39000010490417,3.39000010490417,"HKG","","High income",1.90100002
"Hong Kong SAR, China",2017,1.49387243939527,2.88346818945185,2.0572127357242,0.01,5,3.13000011444092,3.13000011444092,"HKG","","High income",1.8005
"Hong Kong SAR, China",2018,2.40613432046539,3.65755102185,1.33527719994554,0.0441666666666667,5.04166666666667,2.8199999332428,2.8199999332428,"HKG","","High income",2.0139
"Hong Kong SAR, China",2019,2.8832085377399,2.04714511101652,2.99569532525818,0.138333333333333,5.10416666666667,2.9300000667572,2.9300000667572,"HKG","","High income",1.847
"Hong Kong SAR, China",2020,0.250962021080809,0.635094957307871,4.33735869633138,0.0583333333333333,5,5.82999992370605,5.82999992370605,"HKG","","High income",0.3952
"India",1998,13.2308389767977,8.0101675232066,5.1212763300933,NA,13.5416666666667,NA,5.66599988937378,"IND","South Asia","Lower middle income",12.2130003
"India",1999,4.66982038037589,3.06839552078171,9.19124732467082,NA,12.5416666666667,NA,5.73600006103516,"IND","South Asia","Lower middle income",11.19699955
"India",2000,4.00943591045187,3.64497016112819,8.34261083012153,NA,12.2916666666667,2.73000001907349,5.56099987030029,"IND","South Asia","Lower middle income",10.89400005
"India",2001,3.77929312235644,3.21561601745069,8.59144929618339,NA,12.0833333333333,NA,5.57600021362305,"IND","South Asia","Lower middle income",7.93900013
"India",2002,4.2971520392956,3.71568377652814,7.90717719010452,NA,11.9166666666667,NA,5.53000020980835,"IND","South Asia","Lower middle income",6.08300018
"India",2003,3.80585899528851,3.86779808617059,7.30788115953461,NA,11.4583333333333,NA,5.64300012588501,"IND","South Asia","Lower middle income",5.12200022
"India",2004,3.7672517347751,5.72541322746282,4.91012830381202,NA,10.9166666666667,NA,5.62900018692017,"IND","South Asia","Lower middle income",6.70599985
"India",2005,4.24634362031927,5.62190326268404,4.85514517245753,NA,10.75,2.42000007629395,5.61299991607666,"IND","South Asia","Lower middle income",7.11000013
"India",2006,5.79652337561635,8.40093821713963,2.57060670201817,NA,11.1875,NA,5.60099983215332,"IND","South Asia","Lower middle income",7.61899996
"India",2007,6.37288135593231,6.94441825372725,5.68184406332425,NA,13.0208333333333,NA,5.57200002670288,"IND","South Asia","Lower middle income",7.79099989
"India",2008,8.34926704907579,9.19396962626338,3.77175624975725,NA,13.3125,NA,5.41400003433228,"IND","South Asia","Lower middle income",5.26000023
"India",2009,10.8823529411765,7.04036543496747,4.80859210832915,NA,12.1875,NA,5.54400014877319,"IND","South Asia","Lower middle income",7.6789999
"India",2010,11.9893899204244,10.5260308561853,-1.98385922230245,NA,8.33335,2.44000005722046,5.5460000038147,"IND","South Asia","Lower middle income",7.91300011
"India",2011,8.85836096636665,8.73358014404614,1.31797970849672,NA,10.1666666666667,NA,5.42600011825562,"IND","South Asia","Lower middle income",8.57199955
"India",2012,9.31244560487383,7.93438624839366,2.47352165613743,NA,10.6041666666667,2.69000005722046,5.41400003433228,"IND","South Asia","Lower middle income",8.04899979
"India",2013,11.0636747834422,6.18650400083453,3.86599286270871,NA,10.2916666666667,NA,5.42399978637695,"IND","South Asia","Lower middle income",8.82499981
"India",2014,6.64950015146925,3.33175691706154,6.69517609043592,NA,10.25,NA,5.43599987030029,"IND","South Asia","Lower middle income",7.85699987
"India",2015,4.90697344127255,2.27958810849833,7.55648841353986,NA,10.0083333333333,NA,5.43499994277954,"IND","South Asia","Lower middle income",7.7579999
"India",2016,4.94821634062141,3.23797495080767,6.2327114148242,NA,9.6725,NA,5.4229998588562,"IND","South Asia","Lower middle income",6.51599979
"India",2017,3.32817337461299,3.96925793352338,5.32760886237311,NA,9.50833333333333,NA,5.35799980163574,"IND","South Asia","Lower middle income",7.3346
"India",2018,3.94506866416981,3.73725167114141,5.5109566750896,NA,9.45416666666667,5.32999992370605,5.32999992370605,"IND","South Asia","Lower middle income",7.4531
"India",2019,3.7232764833053,3.5660014224639,5.69709025790032,NA,9.46625,5.26999998092651,5.26999998092651,"IND","South Asia","Lower middle income",6.5548
"India",2020,6.62343677628531,4.6116739280539,4.33825968129265,NA,9.15,4.67999982833862,7.99700021743774,"IND","South Asia","Lower middle income",5.851
"Indonesia",2003,6.7573171936285,5.48742913790147,10.8520711478648,10.59,16.935,6.65999984741211,6.65999984741211,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",12.01000023
"Indonesia",2004,6.06405988526519,8.55072703186366,5.13441023123413,6.44333333333333,14.1241666666667,7.30000019073486,7.30000019073486,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",11.14799976
"Indonesia",2005,10.4531984193865,14.3317870842712,-0.245735467014808,8.07916666666667,14.0508333333333,7.94000005722046,7.94000005722046,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",13.60499954
"Indonesia",2006,13.1086720985297,14.0874244167926,1.65815142163524,11.4108333333333,15.9791666666667,7.55000019073486,7.55000019073486,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",10.35700035
"Indonesia",2007,6.40656281325702,11.2585785308971,2.33967409088073,7.97583333333333,13.8616666666667,8.0600004196167,8.0600004196167,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",10.08100033
"Indonesia",2008,10.2266645473148,18.1497512494676,-3.85224502633455,8.4925,13.5983333333333,7.21000003814697,7.21000003814697,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",11.91600037
"Indonesia",2009,4.38641555014729,8.27475243172853,5.74795209578427,9.27833333333333,14.4983333333333,6.1100001335144,6.1100001335144,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",10.09899998
"Indonesia",2010,5.1342040076793,15.2642936576449,-1.74609753559597,7.01666666666667,13.2516666666667,5.6100001335144,5.6100001335144,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",7.60300016
"Indonesia",2011,5.3560477898215,7.46594303367513,4.59437674883754,6.93083333333333,12.4033333333333,5.15000009536743,5.15000009536743,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",6.01900005
"Indonesia",2012,4.27949999641976,3.75387875323653,7.75018856489028,5.94666666666667,11.795,4.46999979019165,4.46999979019165,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",5.16699982
"Indonesia",2013,6.41251330156414,4.96599029131677,6.37493124212137,6.26416666666667,11.6575,4.34000015258789,4.34000015258789,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",8.43999958
"Indonesia",2014,6.39492540819922,5.44317454935612,6.79211858069728,8.7525,12.605,4.05000019073486,4.05000019073486,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",7.79300022
"Indonesia",2015,6.36312113115614,3.98024266013961,8.34991063469474,8.33666666666667,12.6625,4.51000022888184,4.51000022888184,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",8.87199974
"Indonesia",2016,3.5258051568793,2.43892408688207,9.22443234413206,7.1658935677562,11.8883333333333,4.30000019073486,4.30000019073486,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",7.94099998
"Indonesia",2017,3.80879806953163,4.29267812199525,6.50156399609036,6.51833333333333,11.0733333333333,3.77999997138977,3.88000011444092,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",6.3116
"Indonesia",2018,3.19834641562404,3.81832356943335,6.47124983937941,6.12916666666667,10.5366666666667,4.3899998664856,4.40000009536743,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",7.9672
"Indonesia",2019,3.03058664969491,1.59879813414963,8.62907372940357,6.68833333333333,10.3658333333333,3.58999991416931,3.61999988555908,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",7.0931
"Indonesia",2020,1.92096800566845,-0.456130066019227,10.0461201069621,5.50416666666667,9.54416666666667,4.25,4.28000020980835,"IDN","East Asia & Pacific (excluding high income)","Lower middle income",6.8255
"Ireland",1998,2.41551787239232,6.56152316737388,NA,NA,NA,7.69999980926514,7.69999980926514,"IRL","","High income",3.98699999
"Ireland",1999,1.63192376414532,4.38312959653821,NA,NA,NA,5.80000019073486,5.80000019073486,"IRL","","High income",5.60099983
"Ireland",2000,5.59071729957807,6.87896219276909,NA,NA,NA,4.32000017166138,4.32000017166138,"IRL","","High income",5.08400011
"Ireland",2001,4.87290487290487,6.86104294468934,NA,NA,NA,3.6800000667572,3.6800000667572,"IRL","","High income",5.10900021
"Ireland",2002,4.614733276884,5.19001607134564,NA,NA,NA,4.21999979019165,4.21999979019165,"IRL","","High income",4.30499983
"Ireland",2003,3.49048968029138,3.91602171458759,NA,NA,NA,4.48000001907349,4.48000001907349,"IRL","","High income",4.26100016
"Ireland",2004,2.19962850718543,0.517470763957689,NA,NA,NA,4.48999977111816,4.48999977111816,"IRL","","High income",3.96300006
"Ireland",2005,2.42969198392961,3.07669147883831,NA,NA,NA,4.34000015258789,4.34000015258789,"IRL","","High income",3.30100012
"Ireland",2006,3.93163989540532,3.42714018754755,NA,NA,NA,4.40999984741211,4.40999984741211,"IRL","","High income",3.97000003
"Ireland",2007,4.89711564381346,1.20295658425505,NA,NA,NA,4.98000001907349,4.98000001907349,"IRL","","High income",4.5
"Ireland",2008,4.06030495117353,-0.501891550639911,NA,NA,NA,6.76999998092651,6.76999998092651,"IRL","","High income",4.4380002
"Ireland",2009,-4.47810339150477,-4.61988671106278,NA,NA,NA,12.6099996566772,12.6099996566772,"IRL","","High income",4.87699986
"Ireland",2010,-0.922095829024469,-2.97507359286445,NA,NA,NA,14.5299997329712,14.5299997329712,"IRL","","High income",9.22999954
"Ireland",2011,2.5571888318692,1.4968685760915,NA,NA,NA,15.3500003814697,15.3500003814697,"IRL","","High income",8.52200031
"Ireland",2012,1.69620897294545,2.28405268624827,NA,NA,NA,15.4499998092651,15.4499998092651,"IRL","","High income",4.53299999
"Ireland",2013,0.508714869485436,0.942224700128122,NA,NA,NA,13.7299995422363,13.7299995422363,"IRL","","High income",3.46600008
"Ireland",2014,0.182542316627949,-0.0568116432184524,NA,NA,NA,11.8599996566772,11.8599996566772,"IRL","","High income",1.24300003
"Ireland",2015,-0.289879079012739,7.70018812082918,NA,NA,NA,9.90999984741211,9.90999984741211,"IRL","","High income",1.14699996
"Ireland",2016,0.00830633773569926,0.705182877568689,NA,NA,NA,8.36999988555908,8.36999988555908,"IRL","","High income",0.76599997
"Ireland",2017,0.340531561461793,0.925858588695689,NA,NA,NA,6.71000003814697,6.71000003814697,"IRL","","High income",0.6792
"Ireland",2018,0.488370168032449,0.711919254960009,NA,NA,NA,5.73999977111816,5.73999977111816,"IRL","","High income",0.9016
"Ireland",2019,0.939044481054341,4.22478890022992,NA,NA,NA,4.94999980926514,4.94999980926514,"IRL","","High income",0.1195
"Ireland",2020,-0.334584625428444,-1.21212040124948,NA,NA,NA,5.61999988555908,5.61999988555908,"IRL","","High income",-0.0626
"Italy",1991,6.24999929790291,7.58132868312238,6.5857970618798,NA,14.6664166666667,10.1000003814697,10.1000003814697,"ITA","","High income",12.89000034
"Italy",1992,5.27058998592932,4.36811548625116,11.6470448122797,NA,16.5239166666667,9.32999992370605,9.32999992370605,"ITA","","High income",13.52999973
"Italy",1993,4.62673468331293,3.88595185807743,10.3400712831036,NA,14.6278333333333,10.2399997711182,10.2399997711182,"ITA","","High income",9.14000034
"Italy",1994,4.0518421806572,3.54247357636952,8.15255755961606,NA,11.9838333333333,11.0900001525879,11.0900001525879,"ITA","","High income",8.65999985
"Italy",1995,5.23542258044299,4.92524449399963,7.92064440362171,NA,13.236,11.6700000762939,11.6700000762939,"ITA","","High income",11.02999973
"Italy",1996,4.00697668981039,4.5076232078974,7.95225254420281,NA,12.8183333333333,11.8699998855591,11.8699998855591,"ITA","","High income",10.55000019
"Italy",1997,2.04310779750133,2.56737468974622,7.74330889097142,NA,10.5094833333333,12,12,"ITA","","High income",5.55000019
"Italy",1998,1.95508557719383,2.40262167809806,6.0940692269112,NA,8.64310833333333,12.1199998855591,12.1199998855591,"ITA","","High income",5.0999999
"Italy",1999,1.66345995007714,1.5361284470883,4.73663574381599,NA,6.345525,11.6899995803833,11.6899995803833,"ITA","","High income",5.62699986
"Italy",2000,2.53768532095005,1.79239796601405,5.13824588590486,NA,7.02274166666667,10.8400001525879,10.8400001525879,"ITA","","High income",5.24800014
"Italy",2001,2.78516542713555,3.03359202588445,4.12890387539513,NA,7.28775,9.60000038146973,9.60000038146973,"ITA","","High income",5.24100018
"Italy",2002,2.46532319171164,3.27434188043023,3.15873855355089,NA,6.53650833333333,9.21000003814697,9.21000003814697,"ITA","","High income",4.41800022
"Italy",2003,2.67255552772852,3.1478079285654,2.60067773160278,NA,5.83035,8.86999988555908,8.86999988555908,"ITA","","High income",4.43200016
"Italy",2004,2.20673661423654,2.67018368106109,2.76222646529531,NA,5.50616666666667,7.86999988555908,7.86999988555908,"ITA","","High income",3.84100008
"Italy",2005,1.98529298527983,2.01055790083582,3.23826980965577,NA,5.313935,7.73000001907349,7.73000001907349,"ITA","","High income",3.52900004
"Italy",2006,2.09084391012755,2.12485391464755,3.42416671160356,NA,5.62177916666667,6.78000020980835,6.78000020980835,"ITA","","High income",4.21700001
"Italy",2007,1.829741122024,2.47899476586151,3.76243467546476,NA,6.3347,6.07999992370605,6.07999992370605,"ITA","","High income",4.5630002
"Italy",2008,3.34783258401023,2.40070344440197,4.33259382637626,NA,6.83731,6.71999979019165,6.71999979019165,"ITA","","High income",4.37900019
"Italy",2009,0.774768131387384,1.67883895982297,3.02700909877606,NA,4.75666666666667,7.75,7.75,"ITA","","High income",4.13999987
"Italy",2010,1.52551602118248,0.436360537541674,3.57968579295654,NA,4.03166666666667,8.35999965667725,8.35999965667725,"ITA","","High income",4.84000015
"Italy",2011,2.78063272879324,1.60717698349345,2.94466372553515,NA,4.59916666666667,8.35999965667725,8.35999965667725,"ITA","","High income",7.03499985
"Italy",2012,3.04136333226773,1.54730144037734,3.61919864683014,NA,5.2225,10.6499996185303,10.6499996185303,"ITA","","High income",4.53000021
"Italy",2013,1.21999342274305,1.14761015891955,3.95121199746377,NA,5.14416666666667,12.1499996185303,12.1499996185303,"ITA","","High income",4.08900023
"Italy",2014,0.241047429826773,0.913241261981469,3.91764782821879,NA,4.86666666666667,12.6800003051758,12.6800003051758,"ITA","","High income",1.88100004
"Italy",2015,0.0387903996579552,0.931863574759717,3.16786623371122,NA,4.12925,11.8999996185303,11.8999996185303,"ITA","","High income",1.60510004
"Italy",2016,-0.0940166569157271,1.13435002037254,2.33532587673561,NA,3.49616666666667,11.6899995803833,11.6899995803833,"ITA","","High income",1.81900001
"Italy",2017,1.22653316645808,0.726343220957816,2.25808863862564,NA,3.00083333333333,11.210000038147,11.210000038147,"ITA","","High income",1.9848
"Italy",2018,1.13748763600395,1.06813204686947,1.59483303043837,NA,2.68,10.6099996566772,10.6099996566772,"ITA","","High income",2.7276
"Italy",2019,0.611246943765291,0.915075229574896,1.67212358172089,NA,2.6025,9.94999980926514,9.94999980926514,"ITA","","High income",1.4111
"Italy",2020,-0.13770757391657,1.16759243058586,1.14734459411386,NA,2.32833333333333,9.15999984741211,9.15999984741211,"ITA","","High income",1.0047
"Japan",2006,0.249355116079115,-0.862018389228027,2.54882304592612,0.68275,1.66483333333333,4.19000005722046,4.19000005722046,"JPN","","High income",1.69000006
"Japan",2007,0.0600394544986581,-0.705243547499791,2.6068783891303,0.808166666666667,1.88325,3.89000010490417,3.89000010490417,"JPN","","High income",1.50899994
"Japan",2008,1.38007886164923,-0.911530288285164,2.84698138591967,0.58875,1.9095,4,4,"JPN","","High income",1.17499995
"Japan",2009,-1.3528367295172,-0.569564924624345,2.30603261085953,0.434916666666667,1.72333333333333,5.07000017166138,5.07000017166138,"JPN","","High income",1.29100001
"Japan",2010,-0.728243207517742,-1.88074194993916,3.54576191505387,0.500083333333333,1.59833333333333,5.09999990463257,5.09999990463257,"JPN","","High income",1.11600006
"Japan",2011,-0.272455616101254,-1.62208025009267,3.17448968701361,0.461583333333333,1.50091666666667,4.55000019073486,4.55000019073486,"JPN","","High income",0.98799998
"Japan",2012,-0.0440645104433029,-0.75609311955516,2.18007652818581,0.478,1.4075,4.3600001335144,4.3600001335144,"JPN","","High income",0.80199999
"Japan",2013,0.335037912184809,-0.354375054330276,1.66402193295927,0.542166666666667,1.30375,4.03999996185303,4,"JPN","","High income",0.73699999
"Japan",2014,2.75922671353253,1.68629478626674,-0.459381591769,0.41525,1.21916666666667,3.58999991416931,3.59999990463257,"JPN","","High income",0.33000001
"Japan",2015,0.795279630579775,2.111298993275,-0.948441229804994,0.40625,1.14283333333333,3.39000010490417,3.40000009536743,"JPN","","High income",0.27200001
"Japan",2016,-0.127258844489691,0.419944376057259,0.622192760437052,0.300416666666667,1.04475,3.13000011444092,3.09999990463257,"JPN","","High income",0.0425
"Japan",2017,0.484199796126387,-0.0743495037290813,1.06914440729004,0.320666666666667,0.994,2.8199999332428,2.79999995231628,"JPN","","High income",0.0499
"Japan",2018,0.989094598021806,0.00462893901934081,NA,NA,NA,2.40000009536743,2.40000009536743,"JPN","","High income",-3e-04
"Japan",2019,0.468776159383912,0.640853235597191,NA,NA,NA,2.40000009536743,2.40000009536743,"JPN","","High income",-0.0161
"Japan",2020,-0.0249958340276592,0.842164640015426,NA,NA,NA,2.79999995231628,2.79999995231628,"JPN","","High income",0.0168
"Korea, Rep.",2000,2.25916580080153,1.02176500548737,7.44714269653078,7.93833333333333,8.545,4.05999994277954,4.05999994277954,"KOR","","High income",7.26000023
"Korea, Rep.",2001,4.06657587897791,3.47849914716076,4.08764547324672,5.7925,7.70833333333333,3.70000004768372,3.70000004768372,"KOR","","High income",6.98000002
"Korea, Rep.",2002,2.76226210296605,3.03313964628073,3.62604404098715,4.94833333333333,6.76916666666667,3.04999995231628,3.04999995231628,"KOR","","High income",5.73000002
"Korea, Rep.",2003,3.51487451459936,3.44999346268816,2.69373937175125,4.25083333333333,6.23666666666667,3.34999990463257,3.34999990463257,"KOR","","High income",5.28999996
